address,bifiBalance,matchThreshold,details
0xFD969fb55f12C2a97928eD1cE0623110554B763f,70.08274582223846664295339797944,true,[{"chain":"bsc","mooBalance":"36.6913232519323","bifiBalance":"70.08274582223846664295339797944"}]
0x045b52807DfA9286D37C08B1D12F36ba53D11f1B,69.6097664744817604313697200988,true,[{"chain":"bsc","mooBalance":"36.4436982775335","bifiBalance":"69.6097664744817604313697200988"}]
0xCB16F82E5949975f9Cf229C91c3A6D43e3B32a9E,69.4574423995382303290057973601021,true,[{"chain":"polygon","mooBalance":"57.7420056786441","bifiBalance":"69.4574423995382303290057973601021"}]
0x07BB41DbF8BfEB0B509e3A2aD4B83a43Ed89256c,69.08006346864861578836639185944,true,[{"chain":"bsc","mooBalance":"36.1663760352823","bifiBalance":"69.08006346864861578836639185944"}]
0xCa09ce6DD0F2D3A1db133074Aa4d39f5d423E9a3,65.32432695501441224689419644696,true,[{"chain":"polygon","mooBalance":"54.30602578616","bifiBalance":"65.32432695501441224689419644696"}]
0xA1000A1Eefe6D89c5f0949e5709373aFea9fE3E1,63.8711622555604334547437338445853,true,[{"chain":"polygon","mooBalance":"53.0979674207913","bifiBalance":"63.8711622555604334547437338445853"}]
0xd6E8F087bd2f6AE4528F89928Cf39cCB103caB93,62.247429342696289872116097200354,true,[{"chain":"optimism","mooBalance":"61.7592575178836","bifiBalance":"62.247429342696289872116097200354"}]
0x65018D3CFc95981BF2C104a7C0a786009bA45e13,58.44411268358431007289325131384,true,[{"chain":"bsc","mooBalance":"30.5979996286803","bifiBalance":"58.44411268358431007289325131384"}]
0xeFC194772A4bDbcdc5871a56E5a86dcfeC845788,55.8290296237077434753669297058544,true,[{"chain":"polygon","mooBalance":"46.4123070789424","bifiBalance":"55.8290296237077434753669297058544"}]
0xA6B65e3e90236f1931F02cE71C813798eA6B3256,55.73555872949217816209564969424,true,[{"chain":"bsc","mooBalance":"29.1799554651858","bifiBalance":"55.73555872949217816209564969424"}]
0x3cDa08793eFc7d056260886D43866D878C2630Fa,53.5014001780420645560053484261184,true,[{"chain":"polygon","mooBalance":"44.4772805644864","bifiBalance":"53.5014001780420645560053484261184"}]
0x548478f3A2a41d0B1a6D9A17399C868524B4eb59,52.3149548390159984612789814225886,true,[{"chain":"polygon","mooBalance":"43.4909538133606","bifiBalance":"52.3149548390159984612789814225886"}]
0xdcf2529321e23db29Afa950841Da74Aeb4D993e3,50.6481971981023480832862284944978,true,[{"chain":"polygon","mooBalance":"42.1053293814538","bifiBalance":"50.6481971981023480832862284944978"}]
0xB08A8a12E9B08FB299A1653B40375F6eC3EF53b8,48.80085858998218544169754424032,true,[{"chain":"bsc","mooBalance":"25.5493425163244","bifiBalance":"48.80085858998218544169754424032"}]
0x1b2f8f020C9406BFbBF51A0b42b62B73c1472763,45.8685744278391181884286161873779,true,[{"chain":"polygon","mooBalance":"38.1318890184359","bifiBalance":"45.8685744278391181884286161873779"}]
0x0A68223bC045E538721fb5333b1F45845113e655,42.6826489416423624931458131770645,true,[{"chain":"optimism","mooBalance":"42.3479127631093","bifiBalance":"42.6826489416423624931458131770645"}]
0x3F79F99b916708dc709d5b6257638A342bF8Ac7A,42.325412427218851925557789748978,true,[{"chain":"polygon","mooBalance":"35.186354698538","bifiBalance":"42.325412427218851925557789748978"}]
0x524d9237D64Ff3910c0588aE8D5b8EE775C7C0ad,41.49354198030702533176872330488,true,[{"chain":"bsc","mooBalance":"21.7236488639971","bifiBalance":"41.49354198030702533176872330488"}]
0xBc3F3cf0c356511e6ed250C58b8a23dB54e6475b,40.15341454324040966646889570224,true,[{"chain":"bsc","mooBalance":"21.0220346732958","bifiBalance":"40.15341454324040966646889570224"}]
0xD1d05ff14b69e4856Fd9E301D716e0EFf0e7De97,36.53956867964793970446210863816,true,[{"chain":"bsc","mooBalance":"19.1300313676597","bifiBalance":"36.53956867964793970446210863816"}]
0xAD32Bc446Cc906BfD5f74914F5Bd9cbD1443bcd6,35.427428102952140976868507824622,true,[{"chain":"polygon","mooBalance":"29.451858347062","bifiBalance":"35.427428102952140976868507824622"}]
0x2c2dD852cc2A1AcF6C46D7B8B8FC44f32a84E553,33.9492766206322354301318989561166,true,[{"chain":"polygon","mooBalance":"28.2230277374486","bifiBalance":"33.9492766206322354301318989561166"}]
0x3FD74B11c0cb3Ba28DC3203811378c6d84dCF4fb,33.8374692682096721020076448374287,true,[{"chain":"polygon","mooBalance":"28.1300790115027","bifiBalance":"33.8374692682096721020076448374287"}]
0xEa00FC641a817e5F3eded4743aac7AB08dbf74b0,32.614424880939844695465828742,true,[{"chain":"bsc","mooBalance":"17.0750502415775","bifiBalance":"32.614424880939844695465828742"}]
0xFd5812B3109F8B2eAB4BB984a350Fd30A621D885,31.86929533234261434679210539872,true,[{"chain":"bsc","mooBalance":"16.6849429646524","bifiBalance":"31.86929533234261434679210539872"}]
0xBeFc47462C95Ab50fDa14FeF76C94469712DbAE5,31.1739229731073506131559565931295,true,[{"chain":"optimism","mooBalance":"30.9294433050303","bifiBalance":"31.1739229731073506131559565931295"}]
0xAb9F4D19F6F22B152153A1d701A1492255d79387,30.9119422600325161499493248767085,true,[{"chain":"optimism","mooBalance":"30.6695171603789","bifiBalance":"30.9119422600325161499493248767085"}]
0x0ee9495DD53dceE94828204F6A35b2CdFA9bA976,29.56707409746647270204180206,true,[{"chain":"bsc","mooBalance":"15.479631407075","bifiBalance":"29.56707409746647270204180206"}]
0x7db871145CddC4e27Dee7D303B01681423C0aA2D,28.5038047418504384969998301476199,true,[{"chain":"polygon","mooBalance":"23.6960475135179","bifiBalance":"28.5038047418504384969998301476199"}]
0x395fe3fF04d374fB07D7612151f37F8cb6273b90,28.0462820365605430871380336064381,true,[{"chain":"polygon","mooBalance":"23.3156954917001","bifiBalance":"28.0462820365605430871380336064381"}]
0x200ad40F9d724b2A0E152A044A91659af2D26A95,27.21447480722863305524042209608,true,[{"chain":"bsc","mooBalance":"14.2479447768261","bifiBalance":"27.21447480722863305524042209608"}]
0xFe76e8C6b4CF4Ac5b1718bA6aB301aCD95Cc6F34,26.8349119030234083071851314101221,true,[{"chain":"polygon","mooBalance":"22.3086480290641","bifiBalance":"26.8349119030234083071851314101221"}]
0x3cfc7090dCC28edbF37Ac6cb0066136c03987004,26.1445012732376639493817834534679,true,[{"chain":"polygon","mooBalance":"21.7346894563259","bifiBalance":"26.1445012732376639493817834534679"}]
0x1b6EEb96Ce6E94fC5a7DCd0e2896F714Eb015459,25.82038282702681530447577402336,true,[{"chain":"bsc","mooBalance":"13.5180778332812","bifiBalance":"25.82038282702681530447577402336"}]
0x034B2fD624F4895Fc932Ed31eD63d8bE06B82C08,24.3408987817619937893430139292446,true,[{"chain":"polygon","mooBalance":"20.2353018931366","bifiBalance":"24.3408987817619937893430139292446"}]
0x3eD5238a0b82226e0F46806022594537208E46c2,23.31135273413176906365775455216,true,[{"chain":"bsc","mooBalance":"12.2044929686022","bifiBalance":"23.31135273413176906365775455216"}]
0xD2Ce2670A6428c9Ba41c2878a498A2a8c0c1748c,23.1295573137961709653234148500014,true,[{"chain":"polygon","mooBalance":"19.2282782610294","bifiBalance":"23.1295573137961709653234148500014"}]
0x992FA2F7DbA2278BC0Cf96E28c7432C4EA700840,21.93969508824360579437369538712,true,[{"chain":"bsc","mooBalance":"11.4863713612679","bifiBalance":"21.93969508824360579437369538712"}]
0xB02e506b8fC2c265dae2cC4A29E394D6c050808e,21.71241405423007059039645072776,true,[{"chain":"bsc","mooBalance":"11.3673799919917","bifiBalance":"21.71241405423007059039645072776"}]
0x0A49F8AA0BeD9C2Ce5F533Ee6bc31cB4d74D726d,21.63633090211989177057934435008,true,[{"chain":"bsc","mooBalance":"11.3275471986936","bifiBalance":"21.63633090211989177057934435008"}]
0xcF04f3CB862cd00CdAaaeD3738977A4AF84688fB,21.1106767315283423272699206461825,true,[{"chain":"optimism","mooBalance":"20.9451174836705","bifiBalance":"21.1106767315283423272699206461825"}]
0x5a4859fb80daF61136F914cc74deeB07f9461163,21.0569945496287647285433622675275,true,[{"chain":"optimism","mooBalance":"20.8918563011435","bifiBalance":"21.0569945496287647285433622675275"}]
0xb4cE0c954bB129D8039230F701bb6503dca1Ee8c,20.8269408688666266324402639500953,true,[{"chain":"polygon","mooBalance":"17.3140457865013","bifiBalance":"20.8269408688666266324402639500953"}]
0xb2845259AA73514CDAD1fb67aCc7e12c200e5Fd1,20.6269190910786508520562737222003,true,[{"chain":"polygon","mooBalance":"17.1477618257063","bifiBalance":"20.6269190910786508520562737222003"}]
0xBB4B5C6b45908cA5c6feF1aee587d9237202B924,20.24660216579801223709048939616,true,[{"chain":"bsc","mooBalance":"10.5999646004572","bifiBalance":"20.24660216579801223709048939616"}]
0x6B3A8f60086096Dc6410dEa82CB30396b3f5daD3,20.18269909460972121330315155304,true,[{"chain":"bsc","mooBalance":"10.5665086019193","bifiBalance":"20.18269909460972121330315155304"}]
0x2ccCd5b7C4ea61cc0bb689b227374D9154ba3A50,19.83317435602880843278086004368,true,[{"chain":"bsc","mooBalance":"10.3835174103306","bifiBalance":"19.83317435602880843278086004368"}]
0xaEc96376CD40d918e91ddAFf2eAffBaE5380864d,19.81817493142314505053903139976,true,[{"chain":"bsc","mooBalance":"10.3756645682317","bifiBalance":"19.81817493142314505053903139976"}]
0xa58A800CcbBf800329005041354f9217Ca113d74,19.395034635449604155458944997687,true,[{"chain":"polygon","mooBalance":"16.123660206427","bifiBalance":"19.395034635449604155458944997687"}]
0x1E342d8Cd201Ce9D9C14f3a015C8dAe0F41e40fa,18.6374674156999508362796177313101,true,[{"chain":"polygon","mooBalance":"15.4938723940121","bifiBalance":"18.6374674156999508362796177313101"}]
0xa5D03dFaBCA4BB20d7a9f24Fa31c0C662419d33E,18.029695923105739559523385280072,true,[{"chain":"bsc","mooBalance":"9.43931910040549","bifiBalance":"18.029695923105739559523385280072"}]
0xC64B80009b7053F0525854497C43dcD094dab57d,18.0072786902510000914607881434634,true,[{"chain":"polygon","mooBalance":"14.9699780537314","bifiBalance":"18.0072786902510000914607881434634"}]
0x44a8F8E66DA615c841963eb5fe9a2C7E78Cb6376,17.353312719559056767636265993584,true,[{"chain":"bsc","mooBalance":"9.08520348361078","bifiBalance":"17.353312719559056767636265993584"}]
0xF3C43F10Ba8C8Bf16f1A2e538F33E6b0d22Bb340,16.5214008363963409564183795523201,true,[{"chain":"polygon","mooBalance":"13.7347242852221","bifiBalance":"16.5214008363963409564183795523201"}]
0x0228D303473DBa1D64a1eBdF22FFA011408Bf93C,15.774031686595646400381631835792,true,[{"chain":"bsc","mooBalance":"8.25838212827914","bifiBalance":"15.774031686595646400381631835792"}]
0x1f77E56fb9582b2C4bbC927bCb3fD124Cb21f7f5,15.5948101711735147103147470574924,true,[{"chain":"polygon","mooBalance":"12.9644223333404","bifiBalance":"15.5948101711735147103147470574924"}]
0x08A71d07F0dA94EFD41D79CA36d75dde9059f2F3,15.41136395294693776970370139116,true,[{"chain":"bsc","mooBalance":"8.06851001507595","bifiBalance":"15.41136395294693776970370139116"}]
0xEae9FED78B7e616b8A9802ab50a4467fC9570341,15.3696507151533535633130683930983,true,[{"chain":"polygon","mooBalance":"12.7772406845643","bifiBalance":"15.3696507151533535633130683930983"}]
0xFBc3Da4913cc048C98B68A110ba3015414265710,15.363063955652091072950720321696,true,[{"chain":"bsc","mooBalance":"8.04322289492932","bifiBalance":"15.363063955652091072950720321696"}]
0x0f216B5C703233d4baCA481C03aF4310409796d6,15.1089836789048094029584257950063,true,[{"chain":"polygon","mooBalance":"12.5605405446323","bifiBalance":"15.1089836789048094029584257950063"}]
0x168451CBa600CeDF0B815b6A917D4030B527c69D,15.056476655890751597605250835901,true,[{"chain":"polygon","mooBalance":"12.516889918921","bifiBalance":"15.056476655890751597605250835901"}]
0x23Ae80A0E7C08FB2BBa81cB1788235645135e2dC,15.043466404920862335089963700224,true,[{"chain":"bsc","mooBalance":"7.87589986974208","bifiBalance":"15.043466404920862335089963700224"}]
0x2fD409dE4dF7A01f51de24b23253B5a862060062,14.55452550349833075052473454972,true,[{"chain":"bsc","mooBalance":"7.61991833741615","bifiBalance":"14.55452550349833075052473454972"}]
0x843988f65c0004b1e7dE4f1fD1d255B0FE4A883e,14.5231022939723489274206114003764,true,[{"chain":"polygon","mooBalance":"12.0734801939044","bifiBalance":"14.5231022939723489274206114003764"}]
0x4233898bb9031A7413d5ED783e9EC833720AaA3A,14.26175990734694867627877454768,true,[{"chain":"bsc","mooBalance":"7.4666429912606","bifiBalance":"14.26175990734694867627877454768"}]
0xc03876Ddf9fBDc47AE66Bc4c7A639f0D78d90904,14.2609070638445351707436105870417337,true,[{"chain":"polygon","mooBalance":"0.0243439554914077","bifiBalance":"0.0292831685780312466212806434162337"},{"chain":"optimism","mooBalance":"14.1200132170367","bifiBalance":"14.2316238952665039241223299436255"}]
0xdb9e7292984b3724284e6e61f329cF6225acF9aA,14.239711489788218721803135913744,true,[{"chain":"bsc","mooBalance":"7.45509969902298","bifiBalance":"14.239711489788218721803135913744"}]
0xF2FA7B35E144E55d6f32B15Bb5920A8643222Dce,13.923983752685003152817252375664,true,[{"chain":"bsc","mooBalance":"7.28980268724438","bifiBalance":"13.923983752685003152817252375664"}]
0xA07BE4744Faec9C69a92D654F5d2332fa73Bb87c,13.83960610842408342272827216095009,true,[{"chain":"polygon","mooBalance":"6.88777356324484","bifiBalance":"8.28525316894351843783761652136404"},{"chain":"optimism","mooBalance":"5.51079325133357","bifiBalance":"5.55435293948056498489065563958605"}]
0x4954c56C0FDA0a30fB88c85A82Aa6B3FaadC5d1c,13.63876288914774755687793161883847,true,[{"chain":"bsc","mooBalance":"3.78516672957554","bifiBalance":"7.229907626448600903616307157712"},{"chain":"polygon","mooBalance":"5.32786904020587","bifiBalance":"6.40885526269914665326162446112647"}]
0xfC6dE95C9b05e88fC1C645cD5f567E789Dcfb614,13.4170978430827014360914195936671,true,[{"chain":"polygon","mooBalance":"11.1540263085091","bifiBalance":"13.4170978430827014360914195936671"}]
0xa97F5b7b4bD6c1172366f01A73058E66126f623A,13.319119719224661832051632653264,true,[{"chain":"bsc","mooBalance":"6.97313042341138","bifiBalance":"13.319119719224661832051632653264"}]
0x96067E35Bb4ff14232F25a932213B35C8BFAf8F9,13.057889292372778797140356486712,true,[{"chain":"bsc","mooBalance":"6.83636509091179","bifiBalance":"13.057889292372778797140356486712"}]
0x08C1FEF0d329c130B8Ebf89c6dcb1D68F05C0b97,12.99921022924869292229241773968,true,[{"chain":"bsc","mooBalance":"6.8056440846506","bifiBalance":"12.99921022924869292229241773968"}]
0x0979f650741A26b724D4FFb5fA1923528965ee35,12.694468655289710148088907505168,true,[{"chain":"bsc","mooBalance":"6.64609880046906","bifiBalance":"12.694468655289710148088907505168"}]
0xf18159A00352e8663f894B84675352088749bC2f,12.4553642167762498045270328301211,true,[{"chain":"polygon","mooBalance":"10.3545089840431","bifiBalance":"12.4553642167762498045270328301211"}]
0x6C47da11a2c4Cd3e7acf4773f708190aD1317383,12.439632077396679614040200652176,true,[{"chain":"bsc","mooBalance":"6.51268092212842","bifiBalance":"12.439632077396679614040200652176"}]
0x0f2713759648Dfe899ce76b30394bB15fd3E20e1,12.430694864053813843506220910568,true,[{"chain":"bsc","mooBalance":"6.50800190763081","bifiBalance":"12.430694864053813843506220910568"}]
0xD0c417aAB37c6b3ACf93dA6036bFE29963C5B3D9,12.347409208656253196447911483558,true,[{"chain":"polygon","mooBalance":"10.264762824718","bifiBalance":"12.347409208656253196447911483558"}]
0x20C4255BCa995568e24D92C4736fbA81f2a06e07,12.267914277221715414110718311424,true,[{"chain":"bsc","mooBalance":"6.42277928884608","bifiBalance":"12.267914277221715414110718311424"}]
0x2Bae72DAb24E5c1954053b6b3D8D0d158D9F455E,12.06894039326042224908642462611224,true,[{"chain":"bsc","mooBalance":"0.0544816000754009","bifiBalance":"0.10406329866754227354576148494952"},{"chain":"polygon","mooBalance":"9.94675267721712","bifiBalance":"11.96487709459287997554066314116272"}]
0x039cc2A8eAe3fFEcDEEDC3e55ED7e574253F22d6,11.80403136758825709128506879386516,true,[{"chain":"polygon","mooBalance":"9.81303691456836","bifiBalance":"11.80403136758825709128506879386516"}]
0x0a35D3b6CF5361F85A3Beb81828Fe40C1B4CBC9a,11.49987620185119729341383907972137,true,[{"chain":"polygon","mooBalance":"9.56018381919877","bifiBalance":"11.49987620185119729341383907972137"}]
0x2b7Da428Dd7ee3E8D39938BaCBC3101B2389EbdC,11.350534816639931447488992945368,true,[{"chain":"bsc","mooBalance":"5.94249179528431","bifiBalance":"11.350534816639931447488992945368"}]
0xF59F7839437CC470A0D5F6CD55C45108Ad1CcF44,11.194145213264106675503275656984,true,[{"chain":"bsc","mooBalance":"5.86061513044503","bifiBalance":"11.194145213264106675503275656984"}]
0xdd791c609A77C587DAeC24139AE1206a3E2Da588,11.02862143711163829247178783542459,true,[{"chain":"polygon","mooBalance":"9.16841593426639","bifiBalance":"11.02862143711163829247178783542459"}]
0x7a0eEae01bA463FAC2625f2aCEEd54bAFbcaE312,10.969814928728045418910773427888,true,[{"chain":"bsc","mooBalance":"5.74316860507646","bifiBalance":"10.969814928728045418910773427888"}]
0x0B3527B92138530cC88872f6d7E089F239427F3d,10.9426497739892997079502560473972,true,[{"chain":"polygon","mooBalance":"9.0969451733412","bifiBalance":"10.9426497739892997079502560473972"}]
0x3692f5504D75a93C891eBEbdBD300310De4CbD30,10.8862947607973842341535602810125,true,[{"chain":"optimism","mooBalance":"10.8009196306925","bifiBalance":"10.8862947607973842341535602810125"}]
0x25656660Ab7707Fbb507139AcB7C8C16814C9592,10.52804846020041585802729910120129,true,[{"chain":"polygon","mooBalance":"8.75227496107709","bifiBalance":"10.52804846020041585802729910120129"}]
0x49d33037Fb37bd8f4A4817BF425540c2D5E4d30E,10.51910284273299186205286886950172,true,[{"chain":"polygon","mooBalance":"8.74483820733612","bifiBalance":"10.51910284273299186205286886950172"}]
0x32C8e4D2Cb2642A29bC06115336AC96Bf0160485,10.4105557977988556027273574948245,true,[{"chain":"optimism","mooBalance":"10.3289116226933","bifiBalance":"10.4105557977988556027273574948245"}]
0xCeC74d380f36875F51DA9D79e92B3cF070C6597c,10.379188126047794935423296773568,true,[{"chain":"bsc","mooBalance":"5.43395014218456","bifiBalance":"10.379188126047794935423296773568"}]
0x61559871b3D748F5D1Ded6BfDa5dF6d9EDD7e852,10.34528544236092333261774973384,true,[{"chain":"bsc","mooBalance":"5.4162006332053","bifiBalance":"10.34528544236092333261774973384"}]
0x25448e4F43b35bC7566AC2D160Ceb73A058634ac,10.235863483827608508733039245376,true,[{"chain":"bsc","mooBalance":"5.35891354485992","bifiBalance":"10.235863483827608508733039245376"}]
0x04549570d2aF19849AD95fF50Cdc6aA6c4103A4d,10.23230759859632455466601734336,true,[{"chain":"bsc","mooBalance":"5.3570518864312","bifiBalance":"10.23230759859632455466601734336"}]
0x70C9666B338795DdAb8f4bd67F580B1D9234b8Dc,10.21739739859087431549707664671951,true,[{"chain":"polygon","mooBalance":"8.49402163725971","bifiBalance":"10.21739739859087431549707664671951"}]
0xc1a780AdBdd8eDdbc580E1a1ea4411A6Feaa9Be6,10.209639761932659094067580738696,true,[{"chain":"bsc","mooBalance":"5.34518430172557","bifiBalance":"10.209639761932659094067580738696"}]
0x05745Ca3Ac6FFCB336Fcf57e270E67a5eCf06175,10.191998816516354264186362772312,true,[{"chain":"bsc","mooBalance":"5.33594851018879","bifiBalance":"10.191998816516354264186362772312"}]
0x2Fc5dFEf6345e2B36735893f861766657Ff5cEB4,10.182406900326704043899877029128,true,[{"chain":"bsc","mooBalance":"5.33092673067101","bifiBalance":"10.182406900326704043899877029128"}]
0xF4C9BD3b5F6c589b3A25f8F9D7AEB0aA81C5f4b3,10.1691007086560866431501912868677,true,[{"chain":"polygon","mooBalance":"8.4538711847217","bifiBalance":"10.1691007086560866431501912868677"}]
0x77e286dAf3DdC5A7B98E31ACB90dBAF96f208ae8,10.1507717970817743324054987188,true,[{"chain":"bsc","mooBalance":"5.3143643973085","bifiBalance":"10.1507717970817743324054987188"}]
0x85cf5623f02F9AC591c4c290c71E4C2755998829,10.126084512829320313416211886912,true,[{"chain":"bsc","mooBalance":"5.30143954517704","bifiBalance":"10.126084512829320313416211886912"}]
0xd3CCF10d68B5db2041CCDC9109229EE26EcD6496,10.124748565970837023560580171784,true,[{"chain":"bsc","mooBalance":"5.30074011969853","bifiBalance":"10.124748565970837023560580171784"}]
0x3b7ea01f892075072Aa9110ddf4FEc77a4702037,10.049155780587297808986140579848,true,[{"chain":"bsc","mooBalance":"5.26116405441341","bifiBalance":"10.049155780587297808986140579848"}]
0xC0058EC10616d320A1cdc29eF151577aEa71a5F8,9.98514223505670743996160343934309,true,[{"chain":"polygon","mooBalance":"8.30094111905489","bifiBalance":"9.98514223505670743996160343934309"}]
0x8AFEdbE65d451fa9Ba80637c8Ef4eec48DE52da3,9.975965584164271680326811754688,true,[{"chain":"bsc","mooBalance":"5.22284584749496","bifiBalance":"9.975965584164271680326811754688"}]
0x6EDbccE92Ae858c4e68BE14AA4E923cB31fB6bf7,9.6988447191196346253477884468,true,[{"chain":"bsc","mooBalance":"5.0777611890685","bifiBalance":"9.6988447191196346253477884468"}]
0xD152F6AE319147477d0fA0ed8B0388A8A3fCF580,9.65012209882661515326393804159736,true,[{"chain":"polygon","mooBalance":"8.02242906994456","bifiBalance":"9.65012209882661515326393804159736"}]
0x1beBA25D86FCE53C6bDb028d2bF71ABDC9B6a9ce,9.47229189112446730211107828480059,true,[{"chain":"polygon","mooBalance":"7.87459361116239","bifiBalance":"9.47229189112446730211107828480059"}]
0x8c8F9b89676A8D050dE494Ed595c9EE2566a7784,9.42471520735008357265571925142992,true,[{"chain":"polygon","mooBalance":"7.83504172082832","bifiBalance":"9.42471520735008357265571925142992"}]
0x5beD699eaCB5F208b1Df7c0615f54EFCE5999cc2,8.96121166979711437614857918151062,true,[{"chain":"polygon","mooBalance":"7.44971765802302","bifiBalance":"8.96121166979711437614857918151062"}]
0xBd5E42b6434a3D3099A355c8aEECaf642f73DE0E,8.80375687341269998259102751436,true,[{"chain":"bsc","mooBalance":"4.60914431196995","bifiBalance":"8.80375687341269998259102751436"}]
0x0DAC759d0b8C3c6FDF32bB226F49bb6EF437F502,8.62151921918261069610322186075445,true,[{"chain":"optimism","mooBalance":"8.55390545883413","bifiBalance":"8.62151921918261069610322186075445"}]
0x7986FbDfd799a75519fd7a5bca4ac5446F2Fd394,8.43947360648291422297988739416,true,[{"chain":"bsc","mooBalance":"4.4184263978047","bifiBalance":"8.43947360648291422297988739416"}]
0xD04341B106Cc49cF31B9007CD671b1fFE7D7530f,8.20567490796159264448807826938461,true,[{"chain":"polygon","mooBalance":"6.82161782472681","bifiBalance":"8.20567490796159264448807826938461"}]
0x58a42cd66bb2c80255d42aD590EC8e8A3f9DACD0,8.01246441930553610295219215364673,true,[{"chain":"polygon","mooBalance":"6.66099628803133","bifiBalance":"8.01246441930553610295219215364673"}]
0xA0cD89ebDD3c422925696Bb1baefb6c3eD21D8F1,7.88824747073612247278209891199467,true,[{"chain":"polygon","mooBalance":"6.55773110143807","bifiBalance":"7.88824747073612247278209891199467"}]
0x8764028fBEc9cfDfA54b9f297813f622030B0abF,7.88528450905654623830147058896,true,[{"chain":"bsc","mooBalance":"4.1282846364082","bifiBalance":"7.88528450905654623830147058896"}]
0x1825ecCfEfa66dc2e2114ddD16E93FF94FffeE35,7.59104704921704312575490504566341,true,[{"chain":"polygon","mooBalance":"6.31065968858161","bifiBalance":"7.59104704921704312575490504566341"}]
0xC8f9C074CbD381a46D7363009ddD09e76eF6F025,7.4273785460647916973635465169054,true,[{"chain":"bsc","mooBalance":"0.93339909891015","bifiBalance":"1.78285125751580683944529955292"},{"chain":"polygon","mooBalance":"4.6924608146934","bifiBalance":"5.6445272885489848579182469639854"}]
0x8189CA95335AF50A0c9490547186008a6d7747dA,7.34891926892369529883334864295632,true,[{"chain":"polygon","mooBalance":"3.85456433859802","bifiBalance":"4.63662765740237365163619450558562"},{"chain":"optimism","mooBalance":"2.69102062315438","bifiBalance":"2.7122916115213216471971541373707"}]
0xE4A718104474dA81790A305bceC5Cf98C0359a10,7.23228915598250137594784097612,true,[{"chain":"bsc","mooBalance":"3.78641356242915","bifiBalance":"7.23228915598250137594784097612"}]
